Series,N,NF,Category,Starting Year,Starting Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
N2608,134,18,FINANCE,1980,1,2340.0,2377.5,2500.0,2395.0,2375.0,2395.0,2452.5,2462.5,2840.0,2750.0,2795.0,3035.0,2827.5,2850.0,3265.0,3220.0,3075.0,3325.0,3235.0,3320.0,3277.5,3050.0,3432.5,3575.0,3287.5,3297.5,3255.0,3135.0,3177.5,3172.5,3365.0,3775.0,3737.5,4060.0,4197.5,4195.0,4112.5,3977.5,3982.5,3985.0,4155.0,4295.0,4072.5,4017.5,3965.0,3847.5,3799.5,4215.0,4115.0,4210.0,4132.5,3955.0,4057.5,4152.5,4062.5,4092.5,4157.5,4325.0,4210.0,5107.5,4862.5,4920.0,5080.0,4615.0,4615.0,5057.5,4850.0,4720.0,5040.0,4815.0,5170.0,6420.0,5847.5,6177.5,6960.0,7170.0,6485.0,6785.0,7300.0,7105.0,7030.0,7222.5,7522.5,9500.0,8697.5,8662.5,8685.0,8642.5,8492.5,7702.5,7965.0,8097.5,7947.5,9227.5,7680.0,7820.0,7635.0,7347.5,7177.5,6982.5,7075.0,7230.0,7170.0,7022.5,7087.5,7440.0,7592.5,8297.5,7852.5,8097.5,8022.5,8062.5,7982.5,9540.0,8172.5,8007.5,7655.0,8170.0,8172.5,9252.5,8685.0,8100.0,8255.0,7687.5,7735.0,7812.5,8517.5,8372.5,8092.5,7910.0,8512.5,9642.5,9412.5,9717.5,,,,,,,,,,
N2609,134,18,FINANCE,1983,1,5160.0,5130.0,5310.0,5420.0,5390.0,5110.0,5140.0,5000.0,5080.0,5040.0,4960.0,4910.0,5180.0,5050.0,4900.0,4860.0,4590.0,4520.0,4610.0,4840.0,4770.0,4690.0,4720.0,4800.0,5090.0,5030.0,4960.0,5130.0,5360.0,5530.0,5460.0,5290.0,5190.0,5260.0,5620.0,5700.0,6000.0,6450.0,6740.0,6540.0,6280.0,6060.0,6310.0,6560.0,6680.0,6700.0,6920.0,6860.0,7110.0,7090.0,7040.0,6320.0,5980.0,6120.0,6160.0,6110.0,5800.0,5500.0,5980.0,6050.0,6180.0,6370.0,6180.0,6100.0,6040.0,6140.0,6140.0,6140.0,6250.0,6380.0,6260.0,6290.0,6500.0,6430.0,6320.0,6420.0,6600.0,6820.0,6820.0,6730.0,6580.0,6620.0,6690.0,6790.0,6690.0,6630.0,6560.0,6510.0,6530.0,6620.0,6670.0,6550.0,6480.0,6480.0,6720.0,6760.0,6760.0,6900.0,6730.0,6710.0,6800.0,6690.0,6810.0,6900.0,6950.0,7140.0,7100.0,7110.0,7300.0,7710.0,7060.0,7100.0,7170.0,7370.0,7580.0,7610.0,7430.0,7290.0,7360.0,7460.0,7520.0,7820.0,8040.0,7910.0,7870.0,7960.0,8100.0,8200.0,8600.0,8420.0,8230.0,8360.0,8420.0,8270.0,,,,,,,,,,
N2610,134,18,FINANCE,1983,1,2363.16,2068.83,2380.05,2187.45,2062.89,1925.7,1616.34,1681.44,1496.88,1540.11,1590.18,1803.9,1699.74,1652.88,1737.72,1658.37,1934.07,1685.97,1602.6,1780.41,1487.16,1955.01,1876.14,1876.8,2440.74,2068.17,1922.34,2102.55,2628.51,2593.08,2533.68,2139.99,1655.34,2241.69,2303.94,2509.35,2911.83,2981.85,3193.32,2875.68,2414.94,2191.68,2557.26,2418.99,2283.18,2445.03,2366.88,2785.56,2642.4,2299.98,2560.95,2796.81,2340.06,2372.97,2380.14,2161.59,2620.56,2887.35,1926.51,2189.43,1948.32,2116.29,2005.32,1883.4,2025.18,2110.71,1722.24,1969.71,1745.61,1790.22,1831.2,1923.9,1896.39,1676.64,1774.17,1660.47,2203.11,2634.72,2137.26,2417.25,2309.4,2777.94,2489.49,2532.0,3225.51,3046.26,2712.39,2382.63,2322.48,2839.56,3466.65,2932.8,2026.8,2879.67,2382.21,2461.11,3222.39,5067.54,3744.42,3283.77,3007.5,2562.75,2669.28,2772.15,2641.2,3313.53,2697.0,3112.83,3824.19,3753.96,3373.74,2772.48,2521.56,2713.47,2998.68,2602.86,2579.37,2945.49,2268.93,2508.48,2843.28,2672.46,3067.41,3007.77,2483.7,2300.4,2194.14,2119.98,2295.0,2026.35,2118.09,2069.28,2174.52,1822.68,,,,,,,,,,
N2611,134,18,FINANCE,1983,1,1252.83,1286.73,1341.33,1374.6,1428.57,1456.35,1456.02,1410.39,1473.9,1501.32,1510.38,1508.4,1505.4,1374.87,1368.3,1350.0,1339.47,1308.33,1297.74,1410.15,1416.33,1423.59,1441.77,1435.62,1504.59,1568.4,1544.25,1539.09,1570.68,1627.59,1672.77,1649.31,1623.54,1643.94,1732.68,1819.5,1844.25,1979.49,2081.58,2118.12,2097.78,2147.73,2095.83,2137.59,2129.88,2165.01,2233.59,2259.18,2389.95,2531.19,2596.44,2572.56,2574.06,2686.77,2773.44,2922.33,2809.02,2465.43,2148.39,2110.8,2166.63,2218.89,2299.65,2277.3,2217.93,2352.6,2355.78,2302.65,2341.23,2424.87,2388.6,2451.9,2554.35,2641.56,2600.97,2691.96,2797.41,2867.4,2971.8,3197.49,3235.2,3148.32,3013.23,3087.36,3005.04,2916.57,3019.35,3014.04,3067.5,3135.96,3118.83,2802.9,2666.94,2606.67,2645.94,2748.9,2766.9,3067.89,3102.36,3129.42,3147.87,3187.05,3181.95,3209.13,3202.32,3263.82,3246.66,3232.56,3498.81,3522.69,3508.74,3502.74,3586.68,3524.76,3511.5,3462.39,3470.76,3416.73,3511.44,3597.75,3632.76,3751.08,3814.92,3871.35,3863.61,3855.57,3892.74,4006.56,4000.2,4023.36,4067.79,4131.78,4231.11,4234.86,,,,,,,,,,
N2612,134,18,FINANCE,1983,1,2128.58,2174.86,2259.16,2336.86,2425.72,2442.94,2427.86,2378.42,2474.08,2504.4,2500.0,2515.28,2517.78,2328.92,2323.94,2305.42,2286.84,2242.28,2226.54,2425.64,2427.02,2398.6,2422.6,2377.92,2476.32,2566.46,2537.66,2532.72,2558.8,2628.0,2686.34,2652.36,2635.9,2703.16,2865.76,3034.04,3069.72,3305.46,3514.7,3614.1,3603.6,3735.4,3619.84,3686.9,3626.94,3634.08,3767.3,3848.14,4130.26,4404.68,4585.22,4605.28,4582.22,4768.04,4963.44,5310.02,5141.6,4449.18,3863.72,3820.14,3894.7,3961.3,4088.62,4072.26,3977.82,4209.88,4208.44,4102.58,4160.12,4288.62,4198.08,4297.16,4469.36,4608.6,4566.22,4697.82,4879.1,4989.8,5108.06,5382.22,5386.82,5384.02,5284.98,5456.94,5358.48,5228.36,5400.26,5416.52,5587.62,5789.64,5868.46,5363.78,5101.38,4921.08,5037.12,5221.84,5175.2,5726.08,5840.22,5851.06,5856.84,5936.26,5956.36,6012.16,6020.7,6039.46,5972.24,5917.28,6454.12,6514.54,6494.82,6588.16,6753.56,6675.58,6658.8,6614.9,6587.84,6397.38,6476.98,6606.3,6555.42,6734.52,6881.46,6847.24,6956.34,7027.62,7058.86,7194.02,7184.56,7251.6,7349.38,7487.24,7736.72,7811.22,,,,,,,,,,
N2613,134,18,FINANCE,1983,1,2476.6,2486.4,2537.6,2521.6,2584.2,2564.2,2608.0,2592.0,2649.4,2767.0,2754.8,2654.6,2649.4,2551.6,2549.8,2514.8,2529.0,2479.2,2495.8,2564.6,2656.6,2816.8,2895.0,2923.2,2957.8,2995.6,2979.4,3099.2,3198.4,3285.8,3277.4,3146.0,3090.8,3117.0,3279.6,3391.2,3468.8,3618.6,3727.0,3766.8,3669.6,3786.6,4045.6,4219.0,4107.0,4028.2,4202.8,4216.4,4431.8,4447.2,4355.4,4092.4,4009.4,4059.8,4067.6,4159.6,3964.6,3773.6,3649.8,3521.0,3643.6,3699.2,3553.6,3428.0,3386.0,3600.4,3574.2,3571.2,3597.0,3700.2,3682.4,3703.0,3777.6,3732.8,3656.2,3759.6,3925.8,4134.4,4310.4,4361.6,4319.0,4332.8,4420.4,4641.0,4463.8,4423.4,4339.2,4213.6,4247.4,4223.2,4099.0,4201.8,3996.6,4143.6,4205.2,4211.0,4105.4,4273.8,4263.0,4287.2,4223.6,4092.4,3992.8,4088.4,4160.6,4270.8,4333.4,4385.4,4314.4,4136.8,4087.6,4121.4,4263.0,4249.2,4381.4,4403.8,4400.6,4343.0,4354.4,4403.4,4439.4,4684.6,4799.4,4841.0,4756.2,4829.4,4929.4,5040.6,5059.2,4861.2,4541.6,4539.4,4445.4,4312.0,,,,,,,,,,
N2614,134,18,FINANCE,1983,1,2288.7,2398.6,2538.3,2590.75,2713.75,2858.65,2864.2,2684.15,2855.85,2911.4,2986.05,2986.35,2965.4,2578.9,2546.7,2482.35,2446.4,2362.8,2318.7,2589.3,2580.9,2616.8,2644.6,2698.2,2924.75,3133.2,3042.0,2952.95,3059.3,3243.3,3428.75,3419.7,3304.55,3263.85,3398.4,3535.7,3578.7,3874.3,4022.0,4010.05,3947.75,3922.35,3686.95,3719.0,3864.25,4127.15,4192.15,4179.85,4309.8,4628.9,4712.15,4656.2,4762.9,5070.1,5220.75,5408.65,5138.65,4476.2,3722.65,3644.2,3779.85,3950.7,4306.65,4268.65,4101.2,4365.55,4405.85,4280.7,4397.25,4615.6,4581.05,4776.95,5046.55,5365.9,5231.6,5490.2,5699.15,5794.5,6115.25,7035.65,7313.35,6710.1,5940.6,5914.9,5698.75,5416.8,5801.55,5824.1,5815.55,5909.25,5750.15,4755.55,4406.55,4253.85,4240.35,4542.15,4812.1,5551.3,5566.2,5695.25,5837.75,6025.4,6022.8,6023.3,5911.95,6415.35,6185.45,6166.55,6893.65,7061.15,7044.9,6784.25,6902.25,6666.4,6515.5,6273.25,6375.95,6430.8,6879.05,7150.6,7440.25,7665.8,7707.65,8098.95,7916.95,7669.3,7768.55,8158.1,8119.7,8302.55,8662.85,8816.15,9060.7,9052.1,,,,,,,,,,
N2615,134,18,FINANCE,1983,1,2885.4,2936.0,3037.6,3154.2,3282.0,3327.8,3339.2,3248.4,3343.2,3353.0,3304.6,3287.2,3327.8,3145.0,3148.8,3152.0,3131.0,3062.4,3021.6,3288.4,3322.2,3296.4,3325.4,3289.6,3432.2,3617.6,3588.4,3612.4,3698.0,3777.8,3850.8,3766.2,3681.2,3723.6,3949.0,4145.2,4163.8,4387.4,4646.6,4759.6,4769.2,4906.0,4803.6,4900.0,4765.4,4747.2,4901.8,4972.2,5290.2,5618.6,5849.4,5786.4,5782.4,6027.6,6201.8,6587.2,6373.2,5603.2,4900.2,4819.2,5009.6,5162.6,5314.8,5252.2,5122.4,5413.6,5381.0,5274.6,5359.4,5548.0,5420.4,5530.2,5708.2,5880.2,5854.2,6045.0,6278.6,6474.6,6638.6,6932.2,6946.6,6948.0,6804.4,6971.4,6799.4,6609.0,6769.4,6763.6,7005.0,7207.8,7200.6,6615.0,6308.2,6142.4,6305.8,6575.0,6509.8,7245.2,7445.6,7593.6,7559.8,7565.8,7604.6,7788.0,7744.0,7737.6,7718.4,7770.2,8321.6,8251.2,8147.2,8148.2,8296.2,8165.4,8301.0,8358.6,8369.6,8250.0,8456.8,8712.8,8704.6,8834.0,9003.2,8861.6,8905.0,8961.2,8945.8,9082.6,9184.8,9278.0,9257.8,9319.0,9459.8,9431.6,,,,,,,,,,
N2616,134,18,FINANCE,1983,1,3240.4,3303.0,3406.6,3535.6,3682.0,3748.4,3766.4,3663.2,3772.2,3780.0,3717.2,3703.6,3750.0,3542.8,3557.0,3571.4,3552.0,3484.0,3434.0,3737.2,3762.0,3708.8,3731.4,3672.4,3832.8,4042.6,4008.4,4022.6,4096.6,4170.0,4258.0,4188.0,4103.0,4153.0,4388.8,4605.8,4607.4,4838.2,5125.0,5277.8,5327.6,5491.0,5323.4,5404.6,5272.4,5261.8,5455.8,5533.8,5922.0,6363.6,6693.0,6708.6,6722.0,6991.6,7247.2,7698.8,7449.8,6462.6,5602.2,5553.6,5767.2,5929.2,6160.8,6115.6,5947.8,6255.6,6217.4,6062.4,6148.0,6381.0,6236.8,6381.4,6603.4,6794.0,6754.8,6969.4,7217.6,7407.2,7589.0,7932.6,7941.6,7926.8,7762.2,7968.6,7811.6,7622.2,7834.2,7863.4,8162.0,8429.8,8515.2,7815.6,7456.2,7220.0,7387.0,7695.0,7655.6,8558.8,8837.4,9003.4,9001.0,9017.4,9067.6,9265.2,9182.2,9147.8,9099.4,9160.0,9867.4,9817.8,9697.2,9690.6,9814.4,9639.2,9743.2,9817.6,9871.2,9666.6,9921.8,10190.0,10099.2,10178.2,10344.8,10100.0,10273.6,10314.6,10162.0,10283.4,10347.4,10542.6,10698.4,10777.4,11010.6,11020.8,,,,,,,,,,
N2617,134,18,FINANCE,1983,1,3020.6,3081.6,3180.8,3276.4,3466.8,3557.8,3608.4,3528.4,3657.8,3661.8,3565.0,3583.8,3581.0,3285.4,3472.8,3478.2,3445.4,3290.4,3200.4,3515.4,3560.8,3487.2,3507.4,3417.2,3611.4,3844.4,3683.4,3658.8,3688.6,3671.8,3812.2,3792.0,3690.6,3699.4,3930.8,4216.2,4233.4,4472.0,4586.8,4652.0,4635.8,4723.2,4468.0,4524.0,4582.4,4389.8,4557.0,4690.2,5037.0,5509.8,5763.2,5839.0,5995.4,6097.4,6315.8,6733.4,6540.8,5616.8,4808.2,4917.4,4929.4,4993.6,5169.4,5103.8,4926.4,5304.2,5258.6,4953.8,4952.0,5063.8,4947.2,5077.4,5256.0,5478.0,5246.2,5314.2,5494.2,5589.4,5640.8,5926.6,5892.4,5773.0,5555.6,5721.2,5721.2,5667.8,5896.0,5883.8,6113.0,6250.0,6258.0,5629.4,5205.6,4834.0,4998.8,5334.6,5354.4,6183.6,6173.6,6128.6,6053.4,6187.2,6125.0,6185.6,6071.4,6013.0,5882.0,5802.8,6412.2,6455.6,6353.4,6255.8,6389.0,6242.4,6187.0,6106.4,6153.6,6007.0,6121.8,6224.8,6247.2,6360.8,6460.6,6435.8,6544.4,6602.4,6440.6,6495.4,6461.6,6486.4,6631.8,6859.4,7146.2,7211.6,,,,,,,,,,
N2618,134,18,FINANCE,1983,1,2661.6,2677.8,2888.6,2998.6,3098.0,3122.6,3153.8,3006.4,3108.6,3204.0,3168.2,3096.4,3127.8,2917.6,2891.0,2875.4,2876.6,2922.8,2908.4,3109.4,3145.6,3118.4,3166.8,3148.2,3274.2,3439.8,3480.2,3548.0,3571.0,3774.2,3806.0,3718.6,3655.0,3749.8,4015.0,4252.0,4227.6,4535.2,4971.0,5210.2,5319.6,5589.4,5674.0,5606.0,5272.0,5256.4,5458.2,5452.6,5826.4,6302.6,6673.6,6523.2,6455.0,6864.2,7074.6,7579.2,7301.6,6189.8,5471.8,5443.4,5592.8,5840.8,6110.4,6033.8,5734.2,6110.2,6044.4,6025.4,6273.6,6543.6,6495.6,6622.4,6789.8,7070.6,7043.6,7372.2,7724.8,7994.0,8232.6,8681.0,8615.2,8786.2,8606.2,8645.4,8463.2,8137.8,8361.2,8533.6,8910.4,9390.0,9632.2,8753.0,8280.6,8167.2,8498.2,9012.4,8873.0,10088.6,10565.8,10937.8,10868.0,10805.0,10959.6,11530.2,11350.4,11297.6,11366.4,11927.4,12656.6,12613.2,12424.8,12348.4,12365.2,11977.8,12346.2,12542.8,12540.8,12299.2,12813.0,13114.2,12723.2,12565.4,12612.2,11908.2,12166.2,12042.6,11819.6,11805.4,11956.8,12376.6,12821.4,12893.0,12930.4,12830.8,,,,,,,,,,
N2619,134,18,FINANCE,1983,1,3094.5,3076.0,3106.5,3147.5,3244.0,3207.0,3253.0,3242.5,3300.0,3455.0,3447.5,3347.5,3425.0,3312.5,3262.5,3217.0,3247.0,3200.0,3233.0,3405.5,3485.5,3601.0,3679.0,3721.5,3791.5,3907.0,3944.5,4062.5,4180.0,4345.0,4361.0,4160.5,4073.0,4074.5,4340.0,4541.5,4603.0,4875.5,5100.5,5189.0,5119.5,5332.5,5606.5,5926.5,5655.5,5700.5,5705.0,5776.0,6004.5,5993.5,5882.5,5498.5,5403.0,5631.5,5546.5,5885.0,5749.0,5586.5,5324.5,5118.0,5306.5,5533.5,5362.0,5206.0,5155.5,5493.0,5424.5,5394.5,5483.5,5650.0,5585.0,5651.0,5718.5,5844.0,5832.5,5995.5,6387.0,6675.0,6861.0,7023.5,7049.0,7135.5,7168.5,7609.0,7302.0,7049.5,7096.0,7044.5,7183.0,7176.0,6893.0,6638.0,6516.5,6895.5,7079.0,7223.0,6919.0,7159.5,7142.0,7156.5,6933.0,6786.5,6887.5,7044.0,7142.0,7227.0,7333.0,7440.5,7485.0,7153.0,6972.5,7080.5,7362.5,7339.5,7685.0,7498.5,7768.0,7714.0,7606.0,7859.0,7989.5,8320.5,8524.0,8613.5,8376.0,8582.5,8825.0,9003.0,9338.0,9175.0,8771.5,8721.5,8435.0,8220.5,,,,,,,,,,
N2620,134,18,FINANCE,1983,1,2538.6,2598.8,2696.6,2780.0,2956.2,3027.4,3051.0,2914.4,3155.8,3166.0,3209.8,3190.4,3122.2,2770.0,2757.6,2708.6,2647.4,2531.0,2440.8,2767.4,2774.2,2758.0,2759.8,2788.0,3019.0,3210.4,3092.2,3042.4,3189.0,3342.0,3559.4,3489.0,3361.4,3377.8,3553.6,3753.0,3825.4,4127.4,4242.2,4163.6,4037.6,4046.2,3755.8,3723.6,3797.2,4105.4,4127.0,4095.0,4241.4,4487.4,4546.0,4445.0,4626.2,4944.0,5121.8,5366.8,5155.4,4529.4,3764.6,3710.0,3844.0,3980.6,4257.6,4190.8,3951.4,4226.6,4207.4,4062.0,4194.2,4397.8,4339.4,4512.6,4753.0,5028.4,4913.8,5012.6,5251.8,5362.0,5521.4,6148.8,6308.4,5957.8,5448.2,5521.4,5418.0,5228.4,5489.6,5470.4,5547.8,5682.8,5539.4,4801.6,4495.2,4329.4,4377.4,4657.8,4827.4,5407.2,5358.2,5477.8,5694.4,5924.6,5886.4,5911.4,5902.4,6288.4,6317.2,6254.6,6807.0,6966.2,6934.6,6899.6,7132.4,6841.4,6688.8,6435.4,6463.8,6549.2,7032.8,7267.0,7485.4,7591.4,7524.4,7817.0,7728.0,7495.4,7599.6,8019.6,7945.0,8055.0,8356.6,8497.6,8829.4,8750.0,,,,,,,,,,
N2621,134,18,FINANCE,1983,1,1805.2,1834.6,1909.0,2018.0,2187.4,2218.2,2260.8,2240.6,2437.2,2407.4,2388.6,2323.8,2258.0,2045.8,2068.2,2071.6,2018.6,1887.2,1810.6,2016.6,2060.6,2027.0,2029.4,2043.2,2233.0,2403.6,2283.0,2271.2,2343.8,2429.6,2600.0,2517.0,2471.6,2531.6,2669.2,2808.2,2849.8,3002.0,3128.6,2973.8,2840.4,2884.6,2690.4,2630.0,2660.8,2710.2,2830.0,2814.0,2962.6,3160.4,3260.4,3205.4,3384.4,3481.0,3734.0,3919.2,3832.2,3317.4,2868.8,2929.2,3001.6,3070.4,3248.8,3203.4,2964.6,3208.8,3154.4,3055.8,3171.8,3295.6,3294.8,3425.0,3571.4,3755.2,3707.0,3643.8,3882.6,3961.4,3957.8,4226.2,4309.0,4170.2,3978.4,4191.6,4208.0,4166.8,4183.6,4124.0,4243.6,4429.2,4418.0,4091.0,3836.8,3391.8,3672.6,3917.4,3958.4,4368.0,4284.4,4447.4,4671.2,4922.6,4949.4,5179.4,5288.2,5811.8,5862.4,5823.6,6044.0,6090.8,5967.6,6267.8,6702.0,6447.0,6311.2,6112.2,6084.8,6205.0,6617.8,6873.0,7095.4,7320.6,7308.2,7529.4,7445.4,7358.4,7449.8,7862.0,7784.2,7782.4,8081.0,8260.0,8644.8,8522.0,,,,,,,,,,
N2622,134,18,FINANCE,1983,1,3302.0,3350.0,3720.0,4000.0,4112.0,4030.0,3912.0,3750.0,3782.0,3658.0,3620.0,3632.0,3670.0,3456.0,3426.0,3398.0,3246.0,3028.0,2932.0,3330.0,3486.0,3524.0,3620.0,3654.0,3898.0,4218.0,4122.0,4200.0,4498.0,4608.0,4638.0,4414.0,4212.0,4320.0,4758.0,5020.0,5174.0,5552.0,6054.0,6024.0,5786.0,5770.0,5716.0,5902.0,5570.0,5518.0,5428.0,5578.0,5852.0,6042.0,6200.0,5684.0,5560.0,5910.0,5888.0,6290.0,6004.0,5334.0,4578.0,4224.0,4482.0,4654.0,4660.0,4476.0,4456.0,4892.0,4910.0,5000.0,5150.0,5210.0,4970.0,4958.0,5102.0,5336.0,5392.0,5662.0,5820.0,6170.0,6340.0,6632.0,6648.0,6752.0,6496.0,6228.0,5936.0,5634.0,5700.0,5506.0,5746.0,5968.0,5692.0,4972.0,4514.0,4014.0,4304.0,4706.0,4640.0,5550.0,5728.0,6054.0,5962.0,6036.0,5978.0,6296.0,6286.0,6254.0,6244.0,6242.0,6872.0,6868.0,6858.0,6788.0,7034.0,6980.0,7236.0,7156.0,7044.0,7226.0,7606.0,7996.0,8268.0,8576.0,8902.0,8910.0,8564.0,8644.0,9104.0,9330.0,9510.0,9376.0,8708.0,8874.0,8968.0,8914.0,,,,,,,,,,
N2623,134,18,FINANCE,1983,1,3195.5,3229.0,3545.5,3909.0,3958.0,3661.0,3488.5,3437.5,3423.5,3164.0,3228.5,3298.5,3482.5,3475.5,3319.0,3151.0,3069.0,2766.5,2687.5,3011.5,3232.0,3239.5,3339.0,3521.5,3802.5,4156.5,3985.0,4177.5,4357.0,4462.0,4546.5,4278.5,3986.5,4124.0,4492.5,4894.5,5035.0,5016.5,5934.5,6263.0,6177.5,6210.5,5994.5,6121.0,5794.0,5545.5,5539.5,5795.0,6059.5,6050.0,5878.0,5556.0,5748.5,6276.5,6136.0,6447.0,5935.0,5103.0,4207.5,3823.5,3911.5,4169.5,4238.0,4125.0,4212.0,4877.0,4868.5,4892.5,5109.0,4980.5,4911.5,4937.0,4986.5,5211.5,5233.5,5661.5,5743.0,6128.5,6106.0,6354.5,6272.5,6523.5,5889.5,5575.0,5196.5,4823.5,4884.5,4639.5,4731.5,4839.0,4528.0,4039.0,3643.0,2912.5,3294.0,3769.0,3521.0,4149.5,4058.5,4421.5,4518.0,4718.0,4594.5,4947.0,4878.5,4955.0,4820.5,4636.0,5256.5,5529.5,5442.0,5364.0,5868.0,5768.0,5943.0,5647.0,5485.0,5560.5,5933.0,6192.0,6536.5,6816.0,7236.5,7205.5,6898.5,6938.0,7476.5,7741.0,8127.5,8207.0,7599.5,7797.5,7967.5,7991.5,,,,,,,,,,
N2624,134,18,FINANCE,1983,1,5061.0,5012.5,5361.0,5767.5,6146.0,6088.5,6003.5,5972.0,5915.5,5588.0,5407.5,5576.0,5725.5,5440.5,5183.5,4947.0,4638.0,4117.0,4011.5,4333.5,4624.5,4663.5,4765.0,4676.0,4942.5,5235.5,5050.0,5080.5,5352.0,5371.5,5327.5,5005.0,4714.0,4694.5,4977.5,5223.5,5197.5,5330.0,5945.0,6023.0,6041.0,6096.0,5791.5,5826.0,5602.0,5506.0,5680.0,5607.5,5801.5,5768.5,5911.0,5536.0,5516.0,5878.0,5813.5,6155.5,5838.0,4996.5,4350.0,4158.5,4481.5,4704.5,4787.0,4822.0,4961.5,5397.0,5442.5,5548.5,5641.0,5589.0,5367.0,5191.0,5236.0,5495.5,5464.5,5698.0,6094.0,6460.0,6600.5,6830.0,6781.5,6624.5,6188.5,5837.5,5711.0,5454.5,5449.5,5147.5,5374.0,5524.0,5126.0,4476.0,3965.0,3170.5,3745.0,4175.5,3955.0,4988.5,5148.5,5486.0,5735.5,5900.0,5839.5,6468.5,6298.0,6314.5,6282.5,6388.0,7054.0,7291.5,7255.5,7304.5,7744.0,7517.0,7653.5,7443.5,7290.5,7467.5,7929.0,8292.5,8603.0,8917.0,9420.5,9422.5,8830.5,8878.5,9318.0,9156.0,9173.5,9090.0,8360.5,8678.5,8787.5,8682.0,,,,,,,,,,
N2625,134,18,FINANCE,1983,1,3240.2,3262.6,3725.2,3818.0,3765.8,3726.4,3633.4,3513.8,3733.0,3708.8,3664.0,3687.6,3657.2,3621.2,3790.8,3914.0,3613.4,3373.4,3099.2,3450.0,3682.2,3687.2,3744.0,3869.0,4036.2,4533.4,4451.0,4606.0,5091.2,5198.4,5142.6,5008.0,4864.8,4989.4,5560.2,5670.8,5891.2,6294.6,6759.4,6583.8,6518.8,6249.2,6213.2,6412.0,6170.6,6058.2,5814.2,6074.6,6333.4,6721.4,6877.4,6029.2,5918.2,6217.4,6213.8,6578.0,6477.0,6187.0,5803.0,5403.8,5560.2,5667.4,5526.6,5166.2,5121.0,5491.2,5409.0,5412.8,5531.4,5604.4,5365.2,5333.0,5489.8,5774.0,5915.8,6156.4,6035.2,6332.2,6433.0,6882.4,6919.4,7287.4,7631.8,7464.6,7242.2,7297.8,7336.8,7132.6,7174.0,7350.0,7083.8,6519.8,6095.4,5651.2,6451.4,6879.8,6836.8,7834.8,7898.6,8205.0,7667.4,7680.8,7759.6,7391.6,7203.2,7238.6,7536.6,7846.4,8253.2,8036.8,7825.2,7708.4,7676.2,7812.6,8315.4,8350.0,8494.0,9211.2,9368.8,9655.0,9628.0,10093.4,10077.8,10096.6,9802.0,9650.0,10261.2,10758.6,10601.0,10005.4,9501.2,9376.8,9283.8,9231.0,,,,,,,,,,
N2626,134,18,FINANCE,1983,1,4162.5,4237.0,4375.0,4530.5,4730.5,4821.5,4837.0,4698.0,4835.0,4839.0,4768.0,4746.0,4808.0,4530.0,4533.0,4533.5,4503.5,4414.0,4354.0,4724.5,4784.0,4754.5,4792.5,4742.5,4955.5,5236.5,5196.0,5233.0,5350.0,5476.0,5582.0,5454.5,5331.0,5378.5,5696.5,5966.5,6008.0,6321.5,6698.5,6863.5,6868.5,7041.0,6916.0,7045.5,6853.0,6837.0,7042.0,7106.0,7558.5,8011.5,8321.5,8194.0,8150.0,8479.0,8714.0,9209.0,8919.5,7856.5,6860.5,6744.0,7027.5,7256.5,7494.0,7423.0,7247.0,7636.0,7606.0,7462.5,7573.5,7818.0,7633.5,7767.5,8020.0,8254.0,8230.0,8469.0,8765.0,9038.0,9257.5,9647.0,9651.0,9624.5,9425.0,9633.5,9398.0,9127.5,9313.0,9280.5,9567.5,9834.0,9830.5,9073.0,8662.0,8402.5,8610.5,8978.5,8897.5,9887.5,10178.0,10385.5,10346.5,10365.5,10414.5,10666.5,10627.0,10654.5,10662.5,10716.0,11466.5,11405.5,11260.5,11227.0,11427.0,11233.5,11408.0,11503.5,11506.0,11348.5,11641.5,11973.5,11983.5,12170.5,12405.5,12236.0,12300.5,12358.0,12392.5,12596.5,12743.0,12876.0,13415.0,12883.0,13105.0,13098.0,,,,,,,,,,
